collision_energy_NCE,Compound_index,precursor_formula,formulas
57.44507293609428,8,[14  9  2  2  0  0  0  1  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([8, 0, 2, 2, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([6, 4, 2, 0, 0, 0, 0, 0, 0]), array([5, 4, 1, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([2, 1, 0, 0, 0, 0, 0, 1, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 2, 1, 0, 0, 0, 0, 0]), array([6, 4, 2, 1, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 0, 1, 0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 0, 0, 1, 0]), array([0, 1, 0, 1, 0, 0, 0, 1, 0]), array([4, 2, 0, 0, 0, 0, 0, 1, 0]), array([4, 5, 2, 1, 0, 0, 0, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([14,  3,  2,  2,  0,  0,  0,  0,  0]), array([4, 3, 0, 0, 0, 0, 0, 1, 0]), array([6, 5, 2, 2, 0, 0, 0, 0, 0]), array([3, 3, 1, 0, 0, 0, 0, 1, 0]), array([5, 3, 1, 0, 0, 0, 0, 1, 0]), array([3, 4, 1, 0, 0, 0, 0, 1, 0]), array([5, 3, 1, 1, 0, 0, 0, 1, 0]), array([3, 4, 1, 1, 0, 0, 0, 1, 0]), array([5, 4, 1, 1, 0, 0, 0, 1, 0]), array([4, 5, 2, 1, 0, 0, 0, 1, 0]), array([3, 5, 1, 2, 0, 0, 0, 1, 0]), array([6, 5, 2, 2, 0, 0, 0, 1, 0])]"
33.06725217747855,10,[27 19  0  3  0  0  0  0  0],"[array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 1, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 1, 0, 0, 0, 0, 0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([9, 5, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([13,  7,  0,  0,  0,  0,  0,  0,  0]), array([11,  6,  0,  1,  0,  0,  0,  0,  0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 1, 0, 0, 0, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([7, 6, 0, 2, 0, 0, 0, 0, 0]), array([11,  7,  0,  1,  0,  0,  0,  0,  0]), array([9, 6, 0, 2, 0, 0, 0, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([9, 9, 0, 0, 0, 0, 0, 0, 0]), array([11,  9,  0,  0,  0,  0,  0,  0,  0]), array([9, 8, 0, 1, 0, 0, 0, 0, 0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([11,  8,  0,  1,  0,  0,  0,  0,  0]), array([15,  9,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 2, 0, 0, 0, 0, 0]), array([11,  7,  0,  2,  0,  0,  0,  0,  0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([9, 9, 0, 1, 0, 0, 0, 0, 0]), array([13, 10,  0,  0,  0,  0,  0,  0,  0]), array([11,  9,  0,  1,  0,  0,  0,  0,  0]), array([15, 10,  0,  0,  0,  0,  0,  0,  0]), array([13,  9,  0,  1,  0,  0,  0,  0,  0]), array([15,  9,  0,  1,  0,  0,  0,  0,  0]), array([ 9, 11,  0,  0,  0,  0,  0,  0,  0]), array([10, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  1,  0,  0,  0,  0,  0]), array([13, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  1,  0,  0,  0,  0,  0]), array([15, 11,  0,  0,  0,  0,  0,  0,  0]), array([13, 10,  0,  1,  0,  0,  0,  0,  0]), array([17, 11,  0,  0,  0,  0,  0,  0,  0]), array([15, 10,  0,  1,  0,  0,  0,  0,  0]), array([11, 12,  0,  0,  0,  0,  0,  0,  0]), array([13, 12,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  1,  0,  0,  0,  0,  0]), array([15, 12,  0,  0,  0,  0,  0,  0,  0]), array([13, 11,  0,  1,  0,  0,  0,  0,  0]), array([17, 12,  0,  0,  0,  0,  0,  0,  0]), array([15, 11,  0,  1,  0,  0,  0,  0,  0]), array([13, 13,  0,  0,  0,  0,  0,  0,  0]), array([15, 13,  0,  0,  0,  0,  0,  0,  0]), array([13, 12,  0,  1,  0,  0,  0,  0,  0]), array([17, 13,  0,  0,  0,  0,  0,  0,  0]), array([15, 12,  0,  1,  0,  0,  0,  0,  0]), array([19, 13,  0,  0,  0,  0,  0,  0,  0]), array([17, 12,  0,  1,  0,  0,  0,  0,  0]), array([15, 14,  0,  0,  0,  0,  0,  0,  0]), array([17, 14,  0,  0,  0,  0,  0,  0,  0]), array([15, 13,  0,  1,  0,  0,  0,  0,  0]), array([19, 14,  0,  0,  0,  0,  0,  0,  0]), array([17, 13,  0,  1,  0,  0,  0,  0,  0]), array([21, 14,  0,  0,  0,  0,  0,  0,  0]), array([17, 15,  0,  0,  0,  0,  0,  0,  0]), array([19, 15,  0,  0,  0,  0,  0,  0,  0]), array([17, 14,  0,  1,  0,  0,  0,  0,  0]), array([21, 15,  0,  0,  0,  0,  0,  0,  0]), array([19, 16,  0,  0,  0,  0,  0,  0,  0]), array([19, 15,  0,  1,  0,  0,  0,  0,  0]), array([23, 16,  0,  0,  0,  0,  0,  0,  0]), array([23, 18,  0,  0,  0,  0,  0,  0,  0]), array([27, 18,  0,  0,  0,  0,  0,  0,  0]), array([23, 16,  0,  2,  0,  0,  0,  0,  0]), array([27, 18,  0,  2,  0,  0,  0,  0,  0])]"
145.00919772625576,12,[20 10  5  0  0  1  0  0  0],"[array([1, 1, 0, 0, 0, 1, 0, 0, 0]), array([3, 1, 0, 0, 0, 1, 0, 0, 0]), array([5, 1, 0, 0, 0, 1, 0, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([3, 2, 2, 0, 0, 0, 0, 0, 0]), array([5, 2, 2, 0, 0, 0, 0, 0, 0]), array([0, 1, 1, 0, 0, 1, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 1, 0, 0, 0]), array([2, 1, 1, 0, 0, 1, 0, 0, 0]), array([3, 3, 2, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 0, 0, 1, 0, 0, 0]), array([1, 2, 2, 0, 0, 1, 0, 0, 0]), array([5, 2, 4, 0, 0, 0, 0, 0, 0]), array([1, 3, 4, 0, 0, 0, 0, 0, 0])]"
103.57799837589698,12,[20 10  5  0  0  1  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 0, 0, 0, 1, 0, 0, 0]), array([1, 1, 0, 0, 0, 1, 0, 0, 0]), array([3, 1, 0, 0, 0, 1, 0, 0, 0]), array([5, 1, 0, 0, 0, 1, 0, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 2, 2, 0, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 1, 0, 0, 0]), array([2, 1, 1, 0, 0, 1, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([3, 2, 3, 0, 0, 0, 0, 0, 0]), array([4, 2, 3, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 0, 0, 1, 0, 0, 0]), array([4, 1, 2, 0, 0, 1, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 0, 0, 1, 0, 0, 0]), array([5, 2, 4, 0, 0, 0, 0, 0, 0]), array([7, 2, 2, 0, 0, 1, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 4, 0, 0, 0, 0, 0, 0]), array([3, 3, 2, 0, 0, 1, 0, 0, 0]), array([3, 2, 3, 0, 0, 1, 0, 0, 0]), array([4, 3, 5, 0, 0, 0, 0, 0, 0]), array([6, 3, 3, 0, 0, 1, 0, 0, 0])]"
78.96305713371999,3,[12 10  3  3  0  1  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([9, 2, 0, 0, 0, 1, 0, 0, 0]), array([9, 2, 0, 0, 0, 1, 0, 0, 0]), array([4, 4, 1, 0, 0, 0, 0, 0, 0]), array([6, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 1, 0, 0, 0, 0, 0]), array([6, 3, 1, 1, 0, 0, 0, 0, 0]), array([5, 5, 1, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([6, 5, 1, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([4, 6, 1, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([6, 6, 1, 0, 0, 0, 0, 0, 0]), array([7, 6, 1, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 2, 1, 0, 0, 0, 0, 0]), array([5, 6, 2, 0, 0, 0, 0, 0, 0]), array([7, 6, 2, 0, 0, 0, 0, 0, 0]), array([6, 6, 1, 1, 0, 0, 0, 0, 0]), array([8, 6, 1, 1, 0, 0, 0, 0, 0]), array([6, 7, 2, 0, 0, 0, 0, 0, 0]), array([8, 8, 3, 0, 0, 0, 0, 0, 0])]"
76.59343058145903,8,[14  9  2  2  0  0  0  1  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 4, 1, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 1, 0, 0, 0, 0, 0]), array([8, 0, 2, 2, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([8, 1, 2, 2, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([10,  1,  2,  2,  0,  0,  0,  0,  0]), array([5, 4, 1, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([2, 1, 0, 0, 0, 0, 0, 1, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 2, 1, 0, 0, 0, 0, 0]), array([6, 4, 2, 1, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 0, 1, 0]), array([1, 1, 1, 0, 0, 0, 0, 1, 0]), array([0, 1, 0, 1, 0, 0, 0, 1, 0]), array([4, 2, 0, 0, 0, 0, 0, 1, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 0, 0, 0, 0, 0, 1, 0]), array([4, 3, 0, 0, 0, 0, 0, 1, 0]), array([3, 3, 1, 0, 0, 0, 0, 1, 0]), array([5, 3, 1, 0, 0, 0, 0, 1, 0]), array([3, 4, 1, 0, 0, 0, 0, 1, 0]), array([5, 3, 1, 1, 0, 0, 0, 1, 0]), array([5, 4, 1, 1, 0, 0, 0, 1, 0]), array([4, 5, 2, 1, 0, 0, 0, 1, 0]), array([3, 5, 1, 2, 0, 0, 0, 1, 0]), array([6, 5, 2, 2, 0, 0, 0, 1, 0])]"
34.444394691429885,6,[19 14  4  3  0  0  0  0  0],"[array([6, 1, 3, 0, 0, 0, 0, 0, 0]), array([5, 4, 2, 0, 0, 0, 0, 0, 0]), array([6, 4, 4, 0, 0, 0, 0, 0, 0]), array([7, 4, 4, 0, 0, 0, 0, 0, 0]), array([8, 8, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 2, 0, 0, 0, 0, 0]), array([7, 6, 2, 1, 0, 0, 0, 0, 0]), array([7, 5, 4, 0, 0, 0, 0, 0, 0]), array([11,  3,  2,  3,  0,  0,  0,  0,  0]), array([8, 5, 4, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 2, 0, 0, 0, 0, 0]), array([9, 8, 2, 1, 0, 0, 0, 0, 0]), array([7, 8, 0, 3, 0, 0, 0, 0, 0]), array([9, 8, 4, 0, 0, 0, 0, 0, 0]), array([8, 9, 3, 1, 0, 0, 0, 0, 0]), array([ 9, 12,  2,  0,  0,  0,  0,  0,  0]), array([13, 10,  0,  3,  0,  0,  0,  0,  0]), array([11, 10,  4,  0,  0,  0,  0,  0,  0]), array([12, 11,  2,  1,  0,  0,  0,  0,  0]), array([11,  9,  4,  1,  0,  0,  0,  0,  0]), array([11, 11,  4,  0,  0,  0,  0,  0,  0]), array([10, 12,  1,  2,  0,  0,  0,  0,  0]), array([12, 11,  4,  0,  0,  0,  0,  0,  0]), array([11, 12,  1,  2,  0,  0,  0,  0,  0]), array([13, 11,  4,  0,  0,  0,  0,  0,  0]), array([17,  9,  2,  3,  0,  0,  0,  0,  0]), array([14, 11,  4,  0,  0,  0,  0,  0,  0]), array([11, 10,  4,  1,  0,  0,  0,  0,  0]), array([11, 12,  3,  1,  0,  0,  0,  0,  0]), array([13, 12,  4,  0,  0,  0,  0,  0,  0]), array([11, 11,  4,  1,  0,  0,  0,  0,  0]), array([12, 11,  4,  1,  0,  0,  0,  0,  0]), array([11, 12,  1,  3,  0,  0,  0,  0,  0]), array([13, 11,  4,  1,  0,  0,  0,  0,  0]), array([14, 12,  2,  2,  0,  0,  0,  0,  0]), array([11, 11,  2,  3,  0,  0,  0,  0,  0]), array([11, 12,  4,  1,  0,  0,  0,  0,  0]), array([10, 12,  3,  2,  0,  0,  0,  0,  0]), array([12, 12,  4,  1,  0,  0,  0,  0,  0]), array([13, 12,  4,  1,  0,  0,  0,  0,  0]), array([14, 12,  4,  1,  0,  0,  0,  0,  0]), array([14, 13,  1,  3,  0,  0,  0,  0,  0]), array([13, 11,  4,  2,  0,  0,  0,  0,  0]), array([11, 12,  4,  2,  0,  0,  0,  0,  0]), array([10, 12,  3,  3,  0,  0,  0,  0,  0]), array([12, 12,  4,  2,  0,  0,  0,  0,  0]), array([13, 12,  4,  2,  0,  0,  0,  0,  0]), array([14, 12,  4,  2,  0,  0,  0,  0,  0]), array([15, 12,  4,  2,  0,  0,  0,  0,  0]), array([13, 13,  4,  2,  0,  0,  0,  0,  0]), array([12, 13,  3,  3,  0,  0,  0,  0,  0]), array([14, 13,  4,  2,  0,  0,  0,  0,  0]), array([11, 12,  4,  3,  0,  0,  0,  0,  0]), array([15, 13,  4,  2,  0,  0,  0,  0,  0]), array([16, 13,  4,  2,  0,  0,  0,  0,  0]), array([13, 12,  4,  3,  0,  0,  0,  0,  0]), array([15, 13,  4,  3,  0,  0,  0,  0,  0]), array([19, 14,  4,  2,  0,  0,  0,  0,  0]), array([16, 13,  4,  3,  0,  0,  0,  0,  0]), array([19, 14,  4,  3,  0,  0,  0,  0,  0])]"
65.2983044206952,9,[17  9  5  0  0  0  1  0  0],"[array([3, 1, 2, 0, 0, 0, 0, 0, 0]), array([6, 0, 1, 0, 0, 0, 1, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 0, 1, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([7, 1, 1, 0, 0, 0, 1, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([1, 3, 3, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([5, 2, 4, 0, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0]), array([4, 3, 5, 0, 0, 0, 0, 0, 0]), array([8, 5, 3, 0, 0, 0, 0, 0, 0]), array([5, 3, 5, 0, 0, 0, 1, 0, 0]), array([7, 4, 4, 0, 0, 0, 1, 0, 0]), array([11,  6,  5,  0,  0,  0,  1,  0,  0])]"
76.59343058145903,8,[14  9  2  2  0  0  0  1  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 4, 1, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([0, 3, 0, 2, 0, 0, 0, 0, 0]), array([2, 3, 1, 1, 0, 0, 0, 0, 0]), array([8, 0, 2, 2, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([6, 4, 2, 0, 0, 0, 0, 0, 0]), array([5, 4, 1, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([2, 1, 0, 0, 0, 0, 0, 1, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 2, 1, 0, 0, 0, 0, 0]), array([6, 4, 2, 1, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 0, 1, 0]), array([1, 1, 1, 0, 0, 0, 0, 1, 0]), array([0, 1, 0, 1, 0, 0, 0, 1, 0]), array([4, 2, 0, 0, 0, 0, 0, 1, 0]), array([4, 5, 2, 1, 0, 0, 0, 0, 0]), array([14,  3,  2,  2,  0,  0,  0,  0,  0]), array([2, 3, 0, 0, 0, 0, 0, 1, 0]), array([4, 3, 0, 0, 0, 0, 0, 1, 0]), array([3, 2, 1, 0, 0, 0, 0, 1, 0]), array([6, 5, 2, 2, 0, 0, 0, 0, 0]), array([3, 3, 1, 0, 0, 0, 0, 1, 0]), array([5, 3, 1, 0, 0, 0, 0, 1, 0]), array([3, 4, 1, 0, 0, 0, 0, 1, 0]), array([1, 3, 1, 1, 0, 0, 0, 1, 0]), array([5, 3, 1, 1, 0, 0, 0, 1, 0]), array([4, 4, 2, 0, 0, 0, 0, 1, 0]), array([3, 4, 1, 1, 0, 0, 0, 1, 0]), array([5, 4, 1, 1, 0, 0, 0, 1, 0]), array([4, 5, 2, 1, 0, 0, 0, 1, 0]), array([3, 5, 1, 2, 0, 0, 0, 1, 0])]"
45.26976251482584,14,[19 17  3  3  1  0  0  0  0],"[array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 2, 0, 0, 0, 0, 0]), array([ 6, 10,  2,  1,  1,  0,  0,  0,  0]), array([ 8, 11,  2,  1,  1,  0,  0,  0,  0]), array([ 9, 11,  2,  1,  1,  0,  0,  0,  0]), array([10, 11,  2,  1,  1,  0,  0,  0,  0]), array([10, 12,  2,  1,  1,  0,  0,  0,  0]), array([ 8, 12,  2,  2,  1,  0,  0,  0,  0]), array([12, 13,  2,  1,  1,  0,  0,  0,  0]), array([14, 14,  2,  1,  1,  0,  0,  0,  0]), array([10, 12,  2,  3,  1,  0,  0,  0,  0])]"
138.71384522705478,7,[21 12  4  2  0  0  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([3, 2, 2, 0, 0, 0, 0, 0, 0]), array([4, 3, 0, 1, 0, 0, 0, 0, 0]), array([4, 2, 2, 0, 0, 0, 0, 0, 0]), array([12,  0,  2,  1,  0,  0,  0,  0,  0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([6, 4, 0, 1, 0, 0, 0, 0, 0]), array([6, 3, 2, 0, 0, 0, 0, 0, 0]), array([7, 3, 2, 0, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0])]"
42.32374277322092,13,[13 15  2  1  0  0  0  0  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 13,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 13,  1,  0,  0,  0,  0,  0,  0]), array([10, 14,  1,  0,  0,  0,  0,  0,  0]), array([12, 14,  1,  0,  0,  0,  0,  0,  0])]"
25.7474484278608,1,[11  8  4  2  0  0  0  0  0],"[array([4, 2, 1, 0, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([7, 4, 2, 0, 0, 0, 0, 0, 0]), array([8, 5, 3, 0, 0, 0, 0, 0, 0]), array([5, 5, 3, 1, 0, 0, 0, 0, 0]), array([8, 6, 3, 1, 0, 0, 0, 0, 0]), array([10,  7,  2,  1,  0,  0,  0,  0,  0]), array([10,  6,  3,  2,  0,  0,  0,  0,  0]), array([8, 7, 4, 2, 0, 0, 0, 0, 0]), array([11,  8,  4,  2,  0,  0,  0,  0,  0])]"
87.06440589426026,9,[17  9  5  0  0  0  1  0  0],"[array([3, 1, 2, 0, 0, 0, 0, 0, 0]), array([6, 0, 1, 0, 0, 0, 1, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 0, 1, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([7, 1, 1, 0, 0, 0, 1, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([10,  3,  1,  0,  0,  0,  1,  0,  0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0]), array([4, 3, 5, 0, 0, 0, 0, 0, 0]), array([5, 3, 5, 0, 0, 0, 1, 0, 0])]"
